country,date,inflation_rate,interest_rate,oil_price,gdp_growth,unemployment_rate,money_supply_m2,exchange_rate_usd,food_price_index,supply_chain_index
JPN,2021-12,4.769823337,1.24,77.45,2.5,5.88,10859,64.61,112.15,1.4
IND,2021-03,2.663897729,2.93,70.7,3.95,6.5,8960,52.54,111.9,2.08
AUS,2024-01,4.261184623,0.77,78.37,2.19,4.24,11746,95.96,124.9,2.12
GBR,2022-09,4.118238042,4.85,137.14,2.5,5.27,7566,28.58,129.94,1
JPN,2022-09,5.237350718,-0.19,103.8,3.47,3.95,13336,58.48,130.83,2.44
VNM,2021-08,4.517723789,0.4,69.43,3.49,6.17,7238,93.07,108.16,1.65
AUS,2023-02,2.043074846,0.94,66.37,4.01,5.29,14038,94.53,124.93,1.41
VNM,2024-04,3.855624323,3.06,83.81,3.9,6.58,12501,101.06,133.11,2.02
KOR,2021-09,3.773737173,3.61,78.57,1.54,6.97,11208,21.05,102.23,1.58
CHN,2021-04,2.305610615,0.11,58.65,2.46,7.8,7216,63.93,113.83,2.23
IDN,2023-07,3.635668859,1.25,59.13,4.98,4.7,10960,8.01,123.33,1.48
GBR,2024-06,2.587791132,4.61,84.08,4.98,4.53,13193,28.09,129.58,1.57
CAN,2024-01,1.755603219,0.99,88.16,3.6,5.14,14064,23.28,150.79,1.51
IDN,2022-09,6.32905314,-0.8,106.25,-0.55,6.21,12026,7.69,115.78,1.32
SAU,2020-02,3.682226078,3.39,36.86,2.81,6.57,10039,2.76,98.67,2.62
PHL,2023-01,4.280580154,3.5,71.32,5.14,4.79,13711,28.25,122.12,1.49
IDN,2023-08,4.706679956,-0.32,65.44,4.69,2.8,11557,7.41,121.17,1.08
KOR,2022-11,4.816365294,4.99,89.48,2.39,5.12,12244,21.84,116.21,1
RUS,2023-11,4.560969297,2.4,77.55,1.88,4.95,14587,6.1,138.68,2.05
BRA,2024-08,4.208841916,1.75,75.24,4.91,3.19,10176,15.89,124.02,1.29
VNM,2023-09,2.328037739,1.05,89.77,2.91,5.24,9034,94.62,127.59,1
GBR,2023-05,4.099455798,3.27,79.25,1.63,3.22,13058,31.08,142.9,2.31
SAU,2024-10,6.340461019,4.8,86.94,3.21,4.92,10514,2.73,135.03,2.13
CAN,2023-10,4.132114059,2.25,76.03,7.06,4.83,13994,24.36,121.73,1.22
CAN,2021-05,6.526573334,1.88,65.39,-0.47,6.68,11009,22.62,114.72,1.31
GBR,2023-12,4.976822627,5.2,78.02,4.87,4.02,13818,30.48,144.07,1.2
EU,2023-06,6.095419361,-1.34,80.79,3.16,6.81,15796,27.79,136.24,2.65
TUR,2022-02,3.547060614,7.21,107.43,-0.16,3.51,11961,81.42,123.32,1.54
VNM,2024-11,6.075200711,0.46,79.72,5.49,4.01,14215,91,124.43,1.74
JPN,2020-11,6.915799919,0.31,39.52,3.33,5.95,9839,57.98,98.83,2.61
JPN,2024-01,3.83844179,0.25,75.75,5.18,4.13,13690,58.76,110.93,1.14
TUR,2023-11,4.342029116,3.18,83.08,3.96,6.38,10707,85.92,142.66,1.28
CHN,2022-01,4.708633357,1.22,130.81,5.54,5.01,9155,60.78,117.06,2.07
GBR,2024-10,3.648936535,4.71,70.01,5.33,3.78,13156,28.35,136.88,1.96
USA,2021-03,3.647321398,5.63,65.07,2.02,5.63,14755,68.85,116.49,1.96
THA,2024-12,2.902976501,2.77,82.89,3.57,3.97,14121,34.34,140.93,1.67
PHL,2023-04,1.766428943,4.17,74.94,1.8,5.78,15379,26.72,129.4,1.93
JPN,2021-07,1.187617156,0.96,60.63,-2.48,3.88,11643,61.26,103.93,1.17
USA,2020-06,4.93178301,5.65,40.67,3.01,6.29,11775,67.8,93.77,3.79
KOR,2023-08,5.574996556,6.22,77.08,-0.41,4.86,10866,23.02,121.57,1.53
PHL,2024-08,2.771865901,4,83.05,3.93,4.04,14634,28.07,136.61,1.14
CAN,2021-09,6.131185859,0.67,83.47,4.07,7.47,15340,23.54,119.73,1
USA,2020-05,3.488286484,3.17,41.09,3.05,5.96,7982,70.1,86.53,3.94
ARG,2023-11,2.893303676,3.64,72.53,5.84,4.3,15773,79.54,115.83,1.44
BRA,2021-12,3.296749819,2.64,55.94,0.84,5.52,11437,15.98,116.96,1.01
CAN,2022-10,6.226936183,-1.19,104.07,2.38,4.04,16676,23.66,133.15,1.2
BRA,2024-01,4.563519757,2.64,88.61,-0.18,5.39,18069,16.98,134.1,1.33
THA,2024-07,2.785656126,2.01,75.14,3.04,5.12,11459,36.95,139.86,1.79
TUR,2023-06,2.178795721,5.04,64.4,1.03,5.57,14969,88.23,122.77,2.49
VNM,2022-02,4.56647577,1.02,124.59,2,5.43,8231,93.81,126.21,1.81
ARG,2020-06,3.101492647,4.19,41.08,2.8,6.64,9763,75.06,105.74,4.14
CHN,2020-08,2.311199692,-0.09,35.64,2.18,5.74,9027,58.23,84.34,3.49
SAU,2023-05,6.064318053,2.03,66.34,-0.07,5.27,16813,2.4,141.49,1.33
IDN,2022-02,4.407666551,0.79,110.95,1.1,3.78,8255,7.26,104.21,1
KOR,2022-06,6.737187001,3.48,131.36,2.56,6.68,10182,21.38,140.03,1.23
IDN,2022-12,4.919501791,-1.28,101.22,4.88,7.19,10905,7.26,96.74,1
GBR,2023-07,3.088987919,4.28,74.82,4.98,4.41,12241,31.01,126.23,1.14
PHL,2023-05,1.485385227,4.28,63.18,1.94,5.8,15867,28.07,121.68,1.24
TUR,2020-07,3.832430922,5.89,36.23,2.03,5.72,8913,87.63,95.29,3.44
GBR,2021-07,3.416398098,5.54,71.32,1.41,4.55,10484,31.74,113.26,1.21
ARG,2023-03,3.326343722,3.46,89.89,1.44,4.74,16305,73.73,116.13,1.64
TUR,2020-09,3.060943944,5.57,42.79,2.71,6.09,11365,83.36,99.29,3.82
SAU,2023-03,6.255523746,4.83,72.46,3.94,5.1,14485,2.67,120.14,1.1
USA,2024-12,5.629373836,4.15,70.33,5.02,5.61,12859,70.68,147.72,1.43
GBR,2022-05,4.416472786,3.66,112.4,-1.92,6.6,11400,29.94,121.57,1.32
THA,2024-10,6.154271547,1.13,91.62,1.36,3.45,12543,38.11,121.48,1.23
SAU,2022-10,9.082132014,3.24,89.8,1.69,6.53,14857,2.73,139.82,2.42
KOR,2020-03,6.471183629,4.52,41.08,5.5,7.64,11361,20.58,98.98,3.88
ZAF,2020-09,5.752157159,2.16,43.38,-0.25,5.09,15422,56.93,97.8,2.64
RUS,2021-06,4.291502749,5.08,63.4,1.27,8.2,9888,5.13,89.38,1
IDN,2021-08,2.983150392,0.27,69.15,2.35,4.43,11680,7.61,110.81,1.58
PHL,2023-08,1.264674359,4.69,79.9,1.59,5.03,16308,27.68,121.06,1.29
SAU,2024-11,4.019264686,3.63,75.12,4.64,5.15,9911,2.46,138.82,1
KOR,2023-06,5.399432846,5.04,70.25,4.39,6.91,13438,21.01,108.26,1
IDN,2022-01,5.974111862,1.52,108.87,4.57,6.09,12536,8.05,109.36,2
JPN,2024-03,2.344116256,1.3,73.07,3.31,4.08,12908,61.71,130.54,1
PHL,2020-06,2.880914213,4.35,40.61,-0.99,5.56,8538,26.52,106.46,3.54
JPN,2021-03,3.475522092,-0.02,72.96,2.43,4.9,14249,57.38,104.11,1
EU,2024-05,3.586574434,0.68,82.37,1.55,3.61,14990,27.04,143.55,1.21
IDN,2020-07,4.614107297,0.76,42.91,2.51,6.47,7410,7.65,107.29,3.76
KOR,2021-02,3.641848645,5.78,77.3,3.3,7.64,5908,22.61,98.18,2.35
ZAF,2022-05,7.449515043,2.15,131.55,2.33,6.27,9469,61.22,112.25,1.15
THA,2020-12,4.743389921,0.8,44.11,-3.49,6.46,10163,36.23,102.5,4.23
ARG,2023-10,2.587901406,3.68,75.55,4.49,5.56,11252,72.45,109.68,1
GBR,2024-12,3.07784275,6.3,80.51,3.64,3.86,14617,28.66,131.09,1.4
VNM,2020-10,5.002998543,1.59,45.47,0.65,5.49,13059,96.82,83.45,2.65
TUR,2020-09,3.277508226,5.57,42.79,2.71,6.09,11365,83.36,99.29,3.82
THA,2023-05,2.335105922,2.15,65.58,4.29,5.17,10037,36.01,136.09,1.52
BRA,2023-09,2.821991573,1.75,76.95,3.22,4.37,10438,14.07,134.94,1
EU,2023-02,1.385782776,1.12,79.75,2.58,4.41,13934,24.96,117.19,1.07
SAU,2024-11,3.213892303,3.63,75.12,4.64,5.15,9911,2.46,138.82,1
KOR,2022-06,5.379330113,3.48,131.36,2.56,6.68,10182,21.38,140.03,1.23
PHL,2021-02,1.407654184,4.36,80.28,2.36,4.48,10895,30.19,106.51,1.66
GBR,2024-03,6.029868847,4.75,80.09,3.93,3.94,10814,32.55,124.47,2.02
CAN,2022-10,6.699354317,-1.19,104.07,2.38,4.04,16676,23.66,133.15,1.2
SAU,2021-09,4.225980869,3.05,64.67,-1.17,5.79,12574,2.84,116.24,1.82
AUS,2024-12,2.180040245,-0.18,86.71,5.25,3.79,12534,95.17,146.45,1.24
JPN,2021-07,0.754860973,0.96,60.63,-2.48,3.88,11643,61.26,103.93,1.17
KOR,2021-09,3.476011047,3.61,78.57,1.54,6.97,11208,21.05,102.23,1.58
EU,2022-03,3.351740898,-0.23,66.68,3.58,4.22,12680,27.91,110.33,1.65
EU,2022-06,4.048985115,1.44,92.43,4.02,5.47,11240,26.8,118.26,2.1
ARG,2024-06,3.427577388,3.04,88.23,7.49,4.21,18948,76.75,147.07,1.04
GBR,2024-07,5.711769079,4.28,88.73,2.35,5.59,13702,29.03,159.04,1.9
ARG,2024-02,5.585107484,3.41,73.62,4.82,5.33,6387,77.7,145.98,1.66
PHL,2020-07,3.844175276,3.88,33.15,2.16,5.93,8451,28.74,101.43,4.38
VNM,2024-01,4.458301274,1.7,84.71,3.49,3.34,11292,97.07,155.03,1.71
CHN,2020-06,5.137714753,2.1,33.78,3.85,6.73,11662,62.41,87.97,3.02
RUS,2021-09,4.834463605,4.54,76.42,0,6.09,12498,5.76,104.68,2.44
KOR,2020-12,4.174455351,4.99,42.71,4.74,6.96,8711,20.47,113.01,3.39
EU,2020-10,3.478184643,0.53,41.96,-0.4,5.63,11106,28.67,90.16,3.41
MEX,2020-05,7.432421419,2.95,45.7,1.9,7.59,9883,85.61,104.79,3.08
PHL,2022-02,4.130590369,4.17,138.03,-3.12,5.23,12442,28.43,124.48,1
RUS,2020-03,2.822798963,4.22,38.71,1.75,6.13,8778,5.72,106.44,3.47
JPN,2020-11,5.359051957,0.31,39.52,3.33,5.95,9839,57.98,98.83,2.61
TUR,2022-04,3.62160823,5.28,96.64,3.01,4.18,10578,86.62,115.64,1.22
CAN,2024-12,2.568731144,2.85,80.91,5.78,4.05,17520,24.7,135.07,1.52
USA,2024-10,1.914173892,6.8,76.8,6.74,5.43,14581,71.26,132.38,1.76
CHN,2021-12,2.510347546,2.52,68.48,0.69,5.57,13050,64.12,108.37,1.15
VNM,2020-10,4.112688312,1.59,45.47,0.65,5.49,13059,96.82,83.45,2.65
CAN,2020-02,6.605773791,-0.15,41.59,2.07,7.54,11164,25.87,104.46,3.82
KOR,2022-08,6.681049819,5.03,118.23,4.2,6.78,10675,19.18,117.36,2.68
THA,2024-12,4.229155339,2.77,82.89,3.57,3.97,14121,34.34,140.93,1.67
GBR,2020-11,2.379926833,5.07,41.09,1.14,6.01,9824,29.97,87.49,3.01
RUS,2021-02,4.109572626,2.94,54.54,0.93,6.94,10987,6.06,117.59,1
EU,2020-02,6.154782173,-1.54,42.26,7.38,5.63,12172,26.06,104.03,3.43
EU,2024-10,3.520547158,0.11,75.03,7.52,6.27,13838,26.37,129.66,1
IDN,2024-08,4.851561448,-0.18,94.23,6.92,6.44,14737,7.67,148.53,1.65
GBR,2023-05,4.65705939,3.27,79.25,1.63,3.22,13058,31.08,142.9,2.31
PHL,2020-10,2.683838763,3.83,35.7,-2.24,6.44,12997,29.61,99.21,3.26
USA,2022-06,4.925019378,6.3,108.42,5.15,5.37,8880,73.55,115.34,1
ARG,2022-09,5.492326612,2.92,131.42,-0.17,4.83,15654,80.09,114.37,1.74
TUR,2021-07,2.434016314,5.76,94.6,1.37,7.37,9099,70.77,118.07,1.89
IDN,2024-09,5.235971867,-0.95,82.35,4.32,3.12,10847,7.41,135,1.08
ARG,2023-04,4.540162535,1.45,75.37,10.09,4.31,12612,68.57,139.69,2.17
VNM,2023-06,2.355310942,2.82,76.49,0.95,5.13,13505,98.54,123,1.28
IND,2020-07,6.339261933,1.77,38.81,4.73,6.18,9216,53.84,112.17,3.32
THA,2020-01,0.053451738,3.8,42.4,0.91,7.13,10462,42.47,100.28,3.37
MEX,2022-03,4.418439579,1.84,104.01,4.47,5.63,11848,83.63,115.23,1.56
MEX,2022-10,4.959590385,2.41,117.41,0.34,5.1,13780,93.53,120.85,1.32
VNM,2022-03,4.590725531,2.83,115.7,4.17,5.96,13343,85.27,119.3,1.81
GBR,2023-05,5.01246949,3.27,79.25,1.63,3.22,13058,31.08,142.9,2.31
CHN,2020-10,6.034505456,-0.82,33.78,1.57,6.71,8805,57.62,98.11,3.14
VNM,2022-07,6.162291822,3.15,111.23,7.1,5.14,10759,99.75,115.54,2.03
KOR,2022-05,6.008034952,3.54,107.77,1.35,4.76,12136,19.64,102.84,1.75
GBR,2022-10,4.279247941,5.58,104.6,6.74,6.08,11852,29.88,94.89,1.05
EU,2020-03,5.373807983,0.4,41.38,2.59,5.58,12146,30.08,99.69,3.17
THA,2023-11,3.57407145,1.23,79.44,3.48,6.37,14698,37.26,119.84,2.49
IND,2020-03,4.823631082,3.12,38.33,5.63,5.43,8090,53.57,100.24,3.3
CHN,2020-07,4.337509509,-0.57,43.09,0.11,5.42,11257,64.66,104.7,3.4
BRA,2022-05,3.943619248,2.49,131.93,4,5.78,14309,16.67,110.49,1.72
PHL,2023-06,2.735149499,2.47,81.23,2.48,6.21,10789,27.22,124.95,1
IND,2021-05,7.396542166,1.09,86.4,1.51,5.16,11166,49.59,131.71,1.87
BRA,2022-04,5.411096359,1.98,152.22,2.86,5.96,12944,15.57,121.95,1.45
MEX,2021-05,6.670516275,2.16,78.22,1.77,6.15,12214,90.4,102.38,1.08
THA,2024-08,1.616391634,2.14,80.21,4.23,4.16,11563,37.81,149.32,1.37
SAU,2023-06,4.092801291,4.32,79.65,2.38,6.25,15076,2.62,141.36,1
ZAF,2024-12,3.596146229,3.53,73.08,3.47,3.63,14740,52.91,137.86,1.93
PHL,2021-05,1.62997952,3.11,65.7,0.63,5.15,8213,26.95,107.32,2.34
ARG,2023-08,2.406378647,4.43,84.06,-1.18,3.8,16024,67.85,132.74,1.68
JPN,2023-12,4.210026043,1.99,66.83,-1.25,4.9,12304,61.18,123.97,1.74
SAU,2022-03,5.599383982,2.71,100.61,4.06,5.55,13867,2.58,130.45,1.61
TUR,2024-08,3.776844347,4.85,75.39,3.17,4.49,15629,76.77,130.22,1.27
IND,2023-05,6.417536968,3.1,83.99,1.06,3.62,10991,52.19,123.73,1.97
JPN,2021-08,4.687029401,0.76,65,2.77,6.14,14054,62.19,88.69,1.24
ARG,2023-02,2.855902063,3.16,72.99,1.26,5.47,12630,79.13,127.86,1.13
CAN,2021-04,5.061487302,0.78,69.19,0.36,5.47,9985,24.69,103.46,1.54
EU,2020-01,3.757173176,-0.48,40.24,1.12,6.95,9738,27.35,94.11,3.16
IND,2024-03,4.712117734,3.62,65.37,5.43,5.74,17984,50.53,140.89,1.43
CAN,2020-12,4.838063412,-1.02,29.88,2.17,6.01,9362,23.82,95.14,3.6
GBR,2024-08,3.792962125,4.72,80.17,4.09,4.75,18212,30.37,123.74,1.39
SAU,2023-03,6.605876565,4.83,72.46,3.94,5.1,14485,2.67,120.14,1.1
BRA,2024-06,4.657077647,1.94,70.93,3.91,4.04,16725,17.65,141.86,2.08
IND,2022-04,6.658953357,3.49,113.9,-1,6.8,13946,52.62,103.38,1.43
BRA,2023-07,4.541442733,3.08,68.23,7.7,4.28,11755,16.36,125.83,1.21
TUR,2023-02,4.937515289,2.87,92.68,3.91,4.11,13864,78.41,123.75,1.11
EU,2021-02,3.374756292,1.31,66.99,0.6,6.8,12653,29.83,104.4,1.36
IND,2020-10,5.506360406,3.04,36.61,2.48,7.13,10359,51.06,111.1,3.76
EU,2021-11,3.22603845,-0.57,61.52,3.67,6.03,15743,27.34,112.51,1
IND,2023-02,7.687379385,1.79,74.59,1.69,4.4,16281,44.69,143.74,1
MEX,2022-11,4.230679275,2.69,91.86,4.34,6.52,12272,86.71,114.06,1.53
USA,2022-09,2.541891259,6.21,100.67,3.22,6.08,14285,76.55,113.7,1.32
ARG,2022-07,4.086926438,3.09,82.8,-0.77,3.95,12680,69.97,116.02,1.82
JPN,2020-06,5.027588816,2.04,43.11,0.24,6.75,8391,59.79,108.2,3.81
IND,2020-01,7.771692466,3.84,41.49,1.73,5.06,9147,48.36,109.19,3.12
MEX,2024-02,5.009879546,1.22,81.99,6.45,4.99,12096,84.38,137.71,1.68
JPN,2022-01,1.958020403,2.1,123.04,4.25,6.97,9866,59.2,113.96,1.27
CHN,2022-01,5.104588729,1.22,130.81,5.54,5.01,9155,60.78,117.06,2.07
GBR,2021-06,5.637694718,4.14,74.73,3.69,5.83,10817,28.04,99.3,2.19
CAN,2020-08,4.573696059,1.03,49.24,1.39,5.11,8731,22.79,110.41,3.45
GBR,2023-12,4.153582461,5.2,78.02,4.87,4.02,13818,30.48,144.07,1.2
JPN,2023-07,3.794876244,2.42,74.24,5.08,5.58,10754,61.62,128.7,1.71
TUR,2020-03,3.225177589,4.51,41.41,-0.32,7.1,6939,84.42,83.83,4.42
TUR,2020-12,3.154215647,6.11,35.11,-2.59,6.28,10480,76.12,86.67,3.25
ARG,2024-03,5.283093118,3.46,86.58,2.95,5.62,13623,72.73,145.72,1.6
CHN,2024-08,4.301256745,1.75,84.21,4.57,5.21,15730,59.47,147.6,1
PHL,2021-12,1.555174598,4.33,71.46,1.83,5.44,10863,29.51,100.53,1
USA,2023-02,3.870908231,4.09,81.98,5.72,2.96,11759,72.22,145.7,2.08
USA,2024-11,6.026053268,4.45,81.68,0.45,5.3,12716,74.32,128.61,1
TUR,2024-05,4.410104144,5.18,70.28,7.23,2.36,13255,82.11,133,1.81
VNM,2024-10,4.339564029,1.38,62.91,1.26,3.21,9129,90.81,151.61,2.07
CAN,2023-10,3.930064705,2.25,76.03,7.06,4.83,13994,24.36,121.73,1.22
USA,2020-12,2.685104846,4.74,29.89,-1.85,5.43,12808,73.71,90.07,3.03
CHN,2021-02,2.555803338,1.39,80.53,-3.12,5.27,7333,59.22,99.77,1.21
GBR,2024-08,4.034103297,4.72,80.17,4.09,4.75,18212,30.37,123.74,1.39
GBR,2020-07,5.231963378,4.09,38.52,-0.21,6.59,15109,33.34,111.8,3.38
ZAF,2023-09,3.837255366,2.21,74.84,0.73,6.03,11886,58.85,112.06,1.38
IND,2023-03,6.170216877,2.98,83.45,4.04,5.65,12857,50.26,135.56,1.61
IDN,2022-11,4.667847599,-1.16,85.4,-1.65,3.74,12630,7.25,122.59,1.23
TUR,2022-03,4.031371467,4.07,118.76,3.36,6.27,8383,86.94,141.93,2.14
AUS,2021-11,3.67703154,2.06,70.41,0.01,6.14,11736,91.84,110.84,2.02
IDN,2021-02,2.032778585,2.05,48.71,2.82,6.23,10687,7.12,98.65,1
ZAF,2021-10,1.939015866,2.23,66.22,3.13,5.41,10105,54.11,125.55,1
ZAF,2020-10,5.758512431,0.28,38.51,1.2,4.13,9225,54.49,103.54,3.82
THA,2022-12,4.385901429,1.81,118.93,3.25,6.86,13849,35.13,111.2,2.58
BRA,2022-07,6.428382402,0.72,103.31,1.72,5.19,11129,15.84,126.34,1.56
CHN,2023-12,3.783085151,1.2,69.41,3.09,5.19,15446,61.82,124.4,1.36
TUR,2023-10,4.718267314,4.13,84.03,0.97,3.26,13525,81.63,119.45,1.38
AUS,2021-08,3.405233418,0.92,68.13,1.46,4.78,11773,100.47,98.78,1.86
IND,2020-08,5.881025522,1.79,37.84,2.15,5.32,9952,48.87,111.88,3.7
AUS,2020-09,4.394594505,1.55,41.2,2.15,5.11,11580,102.17,98.04,4.13
IND,2022-06,5.736998648,3.66,106.86,5.73,4.27,10066,49.97,114.08,1
AUS,2024-07,1.710787381,0.28,78.86,2.52,6.09,17817,91.57,127.58,1
JPN,2022-02,1.742504489,1.78,104.11,2.12,5.82,10880,60.14,108.52,2
GBR,2022-08,4.311812673,5.39,116.51,4.16,5.24,16269,29.34,144.42,1.81
TUR,2022-01,3.912130209,5.34,106.77,4.56,5.89,12360,77.37,110.3,2.07
BRA,2021-04,3.626296273,2.13,62.27,-2.78,5.59,13706,16.85,119.13,1.69
ARG,2022-09,5.998952487,2.92,131.42,-0.17,4.83,15654,80.09,114.37,1.74
IND,2022-10,7.281985315,1.91,117.51,1.26,5.33,10698,45.08,115.28,1
ARG,2023-06,1.934770472,3.94,74.72,2.43,4.64,10677,74.93,135.12,1.41
GBR,2024-04,6.14572753,3.73,77.71,7.15,2.84,12643,30.06,137.14,1.76
VNM,2024-03,5.590298509,2.67,76.57,3.62,3.85,17918,94.82,146.98,1.79
VNM,2024-12,4.761954278,1.42,85.1,7.65,4.88,13022,97.78,144.3,1.33
SAU,2020-02,2.928428698,3.39,36.86,2.81,6.57,10039,2.76,98.67,2.62
CHN,2020-09,5.822583377,1.29,41.24,3.88,5.91,10201,57.5,104.06,3.58
JPN,2020-11,6.194834669,0.31,39.52,3.33,5.95,9839,57.98,98.83,2.61
USA,2022-10,3.873857705,4.08,99.35,4.82,7.05,9071,71.84,115.6,1
PHL,2023-02,2.993450021,3.88,77.68,3.47,4.61,9029,26.75,113.35,1.32
ZAF,2020-06,6.591641059,3.42,38.97,-0.37,5.13,5839,59.4,111.8,4.3
ARG,2020-02,2.79357638,4.4,35.1,2.19,7.59,12547,76.45,99.42,4.07
VNM,2020-03,4.774064171,1.39,29.81,1.54,8.18,6258,91.97,103.27,3
CAN,2022-02,3.840784727,0.26,97.35,4.22,5.11,12187,23.07,123.2,1.61
JPN,2021-09,3.283626142,2.87,75.08,1.43,6.29,6415,58.62,109.54,3.46
ARG,2024-07,3.194641913,2.92,80.44,1.19,6.07,13098,78.59,135.19,2.22
RUS,2020-12,3.929275163,3.93,45.75,4.84,7.07,10589,5.75,106.29,2.74
ZAF,2024-01,4.543142145,2.98,73.66,2.27,3.15,11453,57.21,133.94,1
ZAF,2023-08,4.666139369,1.99,84.44,3.8,7.29,13253,59.54,112.37,2.03
GBR,2024-01,2.496559394,4.92,78.67,0.73,5.29,14204,28.84,149.97,1.04
CHN,2021-06,4.665545375,1.52,71.57,1.85,7.09,13190,61.11,119.24,2.04
ARG,2021-10,2.895769891,5.05,64.73,0.71,7.39,12748,70.86,107.18,1.42
VNM,2022-09,5.304580754,1.53,133.26,2.4,6.17,14362,94.77,108.77,1
TUR,2020-10,2.001612978,6.83,44.99,1.66,2.66,14155,80.74,112.37,3.82
SAU,2023-07,5.679196301,3.12,67.22,-1.4,6.27,14481,2.56,131.9,1.48
ZAF,2020-12,5.633230475,3.56,35.79,-2.37,6.52,9911,57.85,106.25,3.26
MEX,2024-06,6.16811836,1.4,82.02,2.26,2.99,16716,84.18,129.96,1.36
RUS,2021-03,6.598012089,3.19,63.59,1.6,7.65,9766,5.78,117.04,1.71
USA,2024-05,3.95646558,2.3,74.17,1.88,3.6,18267,73.16,138.13,1.54
BRA,2024-08,4.449221381,1.75,75.24,4.91,3.19,10176,15.89,124.02,1.29
PHL,2023-08,1.948621977,4.69,79.9,1.59,5.03,16308,27.68,121.06,1.29
RUS,2024-07,4.447915481,3.86,75.33,4.6,5.77,16422,5.03,144.35,1.33
PHL,2024-08,1.449219063,4,83.05,3.93,4.04,14634,28.07,136.61,1.14
ARG,2023-12,4.557670041,3.46,69.05,1.54,4.56,15172,74.88,132.91,1.72
CHN,2020-01,5.085212801,0.33,41.97,-1.1,8.08,10651,65.08,88.3,4.21
ARG,2024-07,2.689610708,2.92,80.44,1.19,6.07,13098,78.59,135.19,2.22
JPN,2021-12,5.898289546,1.24,77.45,2.5,5.88,10859,64.61,112.15,1.4
KOR,2024-01,6.724383869,3.73,79.05,4.17,3.6,11900,22.38,126.4,1.61
IDN,2021-05,5.560666934,-0.15,76.59,3.3,5.91,11763,7.08,113.77,2.04
BRA,2022-12,4.952245147,3.68,94.4,2.92,5.81,11670,15.69,109.04,1.2
IDN,2022-03,5.556925031,0.92,131.09,3.08,6.24,11085,7.81,119.6,1.74
AUS,2021-04,3.65800013,-1.52,67.62,6.08,6.16,9874,96.75,113.98,1.54
AUS,2021-10,4.547597037,-0.6,86.08,1.56,6.61,11636,98,94.45,1.49
PHL,2020-11,1.005815924,3.35,37.89,3.81,6.69,10242,28.18,100.03,4.02
PHL,2024-11,1.22595839,3.51,75.86,0.94,3.38,12462,28.76,131.71,1.16
PHL,2020-03,2.438770261,4.04,49.48,-0.14,8.12,10400,26.36,94.72,3.42
MEX,2024-01,2.853225939,2.81,83.13,2.62,4.68,13770,89.02,144.39,2.17
VNM,2022-10,7.159228619,1.11,117.39,1.44,4.88,17893,90.02,114.45,1.64
IDN,2020-07,4.631197644,0.76,42.91,2.51,6.47,7410,7.65,107.29,3.76
IND,2020-12,5.461568293,3.4,39.55,0.63,7.01,10381,51.88,97.4,3.67
SAU,2023-11,2.946082064,2.03,72.61,2.85,6.5,12823,2.57,123.89,1.15
AUS,2022-05,4.037844453,1.04,116.54,-0.66,5.55,12942,100.56,124.8,1.92
CAN,2024-03,5.411043526,-0.05,79.6,1.73,3.98,11947,23.21,121.08,2.23
THA,2022-09,2.034335545,2.14,86.54,4.1,6.69,13791,42.25,116.14,1.41
KOR,2022-06,5.97000405,3.48,131.36,2.56,6.68,10182,21.38,140.03,1.23
EU,2022-12,3.388714021,-0.22,103.46,4.26,6.11,10301,25.63,133.11,1.64
ZAF,2021-12,5.78080146,2.46,76.62,3.45,5.37,14713,56.56,122.86,1
CAN,2022-09,5.631956373,0.67,120.08,3.78,4.18,8746,25.09,116.93,1.21
PHL,2024-11,1.820847055,3.51,75.86,0.94,3.38,12462,28.76,131.71,1.16
AUS,2023-10,5.713258275,-0.64,79.8,5.73,4.39,14081,104.66,139.1,2.31
PHL,2022-05,1.328314528,5.73,129.34,-1.2,4.98,10849,28.51,107.92,1.83
GBR,2021-04,3.858914182,5.93,58.51,2.63,5.95,11380,31.57,101.69,1.12
MEX,2020-04,2.570203743,1.56,34.15,0.4,6.29,8738,88.03,108.37,2.94
ARG,2024-05,3.800955297,3.91,82.47,3.42,4.53,14684,73.1,144.44,1.01
SAU,2024-05,3.894537389,3.73,68.7,4.47,4.2,13949,2.58,165.3,1
PHL,2020-05,1.823194018,3.24,40.71,2.89,9.07,9732,25.15,105,2.74
USA,2020-09,3.25194368,3.26,44.52,-0.08,7.24,8931,71.77,97.88,3.51
BRA,2022-11,4.711860343,1.19,127.19,5.76,5.13,15741,14.86,117.57,1.11
CAN,2024-04,5.618774873,-0.5,79.18,-0.59,4.4,19134,22.65,143.77,2.57
USA,2022-09,4.147619349,6.21,100.67,3.22,6.08,14285,76.55,113.7,1.32
ZAF,2024-01,2.867192414,2.98,73.66,2.27,3.15,11453,57.21,133.94,1
CAN,2020-09,4.528729932,-0.08,39.66,3.75,7.77,5618,24.76,90.09,3.62
GBR,2022-08,4.429973978,5.39,116.51,4.16,5.24,16269,29.34,144.42,1.81
SAU,2023-02,4.365796604,3.01,75.58,7.02,3.53,12411,2.53,137.34,1.78
ZAF,2021-08,5.274926776,2.67,79.91,1.79,7.78,11655,57.7,95.21,1.87
IND,2021-06,5.346093242,2.07,75.51,2.39,5.26,14729,48.5,96.8,1.52
TUR,2021-06,3.905964979,3.15,59.32,4.12,5.47,12744,78.32,106.11,1.12
